event_id,entity_id,entity_type,timestamp,source_ip,geo_location,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,protocol,label,is_anomaly,anomaly_type,attack_notes
evt_002564,device_063,edge_device,2026-06-20 11:19:08,10.169.21.73,"Tokyo, JP",35.6762,139.65,firmware_status,certificate,success,80,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,6153,HTTPS,normal,0,none,Expected behavioural baseline
evt_002565,user_038,user,2026-06-20 11:25:58,10.53.171.184,"New York, US",40.7128,-74.006,project_share,password,success,19,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,66228,HTTPS,normal,0,none,Expected behavioural baseline
evt_002566,svc_053,service_account,2026-06-20 11:26:26,10.210.235.118,"Hyderabad, IN",17.385,78.4867,backup_service,certificate,success,151,token_auth > api_read > api_write > logout,Linux-Server|service-agent,179695,HTTPS,normal,0,none,Expected behavioural baseline
evt_002567,svc_053,service_account,2026-06-20 11:26:35,10.210.235.118,"Hyderabad, IN",17.385,78.4867,backup_service,certificate,success,81,token_auth > api_read > api_write > logout,Linux-Server|service-agent,446685,HTTPS,normal,0,none,Expected behavioural baseline
evt_002568,user_008,user,2026-06-20 11:32:42,10.117.162.214,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,81,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,363829,HTTPS,normal,0,none,Expected behavioural baseline
evt_002569,user_033,user,2026-06-20 11:39:37,10.238.200.201,"Singapore, SG",1.3521,103.8198,employee_portal,token,success,13,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,267141,HTTPS,normal,0,none,Expected behavioural baseline
evt_002570,user_013,user,2026-06-20 11:47:42,10.68.35.64,"Tokyo, JP",35.6762,139.65,analytics_dashboard,password,success,180,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,337234,HTTPS,normal,0,none,Expected behavioural baseline
evt_002571,svc_054,service_account,2026-06-20 11:50:43,10.169.49.103,"Hyderabad, IN",17.385,78.4867,database_read,token,success,36,token_auth > api_read > api_write > logout,Linux-Server|service-agent,263643,HTTPS,normal,0,none,Expected behavioural baseline
evt_002572,user_034,user,2026-06-20 11:53:44,10.49.75.56,"Tokyo, JP",35.6762,139.65,email,token,success,48,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,418175,HTTPS,normal,0,none,Expected behavioural baseline
evt_002573,user_041,user,2026-06-20 11:56:49,10.73.40.113,"Hyderabad, IN",17.385,78.4867,project_share,token,success,42,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,475520,HTTPS,normal,0,none,Expected behavioural baseline
evt_002574,svc_055,service_account,2026-06-20 11:58:45,10.165.130.103,"London, UK",51.5072,-0.1276,api_gateway,certificate,success,13,token_auth > api_read > api_write > logout,Linux-Server|service-agent,313951,HTTPS,normal,0,none,Expected behavioural baseline
evt_002575,user_023,user,2026-06-20 12:01:34,10.103.171.167,"Hyderabad, IN",17.385,78.4867,analytics_dashboard,password,success,60,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,459491,HTTPS,normal,0,none,Expected behavioural baseline
evt_002576,svc_053,service_account,2026-06-20 12:02:58,10.210.235.118,"Hyderabad, IN",17.385,78.4867,database_read,certificate,success,27,token_auth > api_read > api_write > logout,Linux-Server|service-agent,258399,HTTPS,normal,0,none,Expected behavioural baseline
evt_002577,device_057,edge_device,2026-06-20 12:11:16,10.156.130.30,"New York, US",40.7128,-74.006,firmware_status,certificate,success,114,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,106358,HTTPS,normal,0,none,Expected behavioural baseline
evt_002578,user_027,user,2026-06-20 12:16:30,10.201.121.207,"Tokyo, JP",35.6762,139.65,email,password,success,89,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,491056,HTTPS,normal,0,none,Expected behavioural baseline
evt_002579,user_027,user,2026-06-20 12:17:51,10.201.121.207,"Tokyo, JP",35.6762,139.65,crm,token,success,58,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,93132,HTTPS,normal,0,none,Expected behavioural baseline
evt_002580,user_028,user,2026-06-20 12:18:17,10.109.105.120,"Singapore, SG",1.3521,103.8198,project_share,token,success,58,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,14814,HTTPS,normal,0,none,Expected behavioural baseline
evt_002581,user_001,user,2026-06-20 12:19:35,10.36.188.27,"Hyderabad, IN",17.385,78.4867,employee_portal,token,failure,0,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,53868,HTTPS,normal,0,none,Expected behavioural baseline
evt_002582,user_019,user,2026-06-20 12:25:24,10.96.195.42,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,21,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,285226,HTTPS,normal,0,none,Expected behavioural baseline
evt_002583,user_010,user,2026-06-20 12:25:36,10.119.97.70,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,49,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,218455,HTTPS,normal,0,none,Expected behavioural baseline
evt_002584,user_025,user,2026-06-20 12:30:08,10.182.161.16,"Bengaluru, IN",12.9716,77.5946,email,password,success,31,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,23664,HTTPS,normal,0,none,Expected behavioural baseline
evt_002585,user_008,user,2026-06-20 12:30:45,10.117.162.214,"Singapore, SG",1.3521,103.8198,project_share,token,success,120,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,64781,HTTPS,normal,0,none,Expected behavioural baseline
evt_002586,user_041,user,2026-06-20 12:34:36,10.73.40.113,"Hyderabad, IN",17.385,78.4867,project_share,password,success,144,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,288661,HTTPS,normal,0,none,Expected behavioural baseline
evt_002587,user_003,user,2026-06-20 12:43:50,10.115.150.72,"Singapore, SG",1.3521,103.8198,employee_portal,password,success,37,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,40249,HTTPS,normal,0,none,Expected behavioural baseline
evt_002588,user_041,user,2026-06-20 12:51:08,10.73.40.113,"Hyderabad, IN",17.385,78.4867,email,token,success,50,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,29619,HTTPS,normal,0,none,Expected behavioural baseline
evt_002589,user_038,user,2026-06-20 13:10:00,10.53.171.184,"New York, US",40.7128,-74.006,project_share,password,success,61,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,398393,HTTPS,normal,0,none,Expected behavioural baseline
evt_002590,user_022,user,2026-06-20 13:17:13,10.43.67.136,"Tokyo, JP",35.6762,139.65,employee_portal,password,success,45,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,304839,HTTPS,normal,0,none,Expected behavioural baseline
evt_002591,user_003,user,2026-06-20 13:22:15,10.115.150.72,"Singapore, SG",1.3521,103.8198,crm,token,success,52,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,353321,HTTPS,normal,0,none,Expected behavioural baseline
evt_002592,user_023,user,2026-06-20 13:23:32,10.103.171.167,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,100,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,48773,HTTPS,normal,0,none,Expected behavioural baseline
evt_002593,device_060,edge_device,2026-06-20 13:25:30,10.104.178.76,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,69,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,206538,HTTPS,normal,0,none,Expected behavioural baseline
evt_002594,user_041,user,2026-06-20 13:28:51,10.73.40.113,"Hyderabad, IN",17.385,78.4867,crm,password,success,72,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,91582,HTTPS,normal,0,none,Expected behavioural baseline
evt_002595,device_060,edge_device,2026-06-20 13:37:15,10.104.178.76,"Singapore, SG",1.3521,103.8198,telemetry_endpoint,certificate,success,138,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,64746,HTTPS,normal,0,none,Expected behavioural baseline
evt_002596,user_041,user,2026-06-20 13:40:52,10.73.40.113,"Hyderabad, IN",17.385,78.4867,crm,password,success,109,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,61602,HTTPS,normal,0,none,Expected behavioural baseline
evt_002597,user_013,user,2026-06-20 13:42:57,10.68.35.64,"Tokyo, JP",35.6762,139.65,email,password,success,35,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,50291,HTTPS,normal,0,none,Expected behavioural baseline
evt_002598,user_030,user,2026-06-20 13:44:04,10.119.63.224,"Delhi, IN",28.6139,77.209,analytics_dashboard,password,success,28,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,378117,HTTPS,normal,0,none,Expected behavioural baseline
evt_002599,svc_052,service_account,2026-06-20 13:44:41,10.202.179.28,"London, UK",51.5072,-0.1276,database_read,certificate,success,48,token_auth > api_read > api_write > logout,Linux-Server|service-agent,440932,HTTPS,normal,0,none,Expected behavioural baseline
evt_002600,svc_053,service_account,2026-06-20 13:45:41,10.210.235.118,"Hyderabad, IN",17.385,78.4867,backup_service,token,success,137,token_auth > api_read > api_write > logout,Linux-Server|service-agent,100761,HTTPS,normal,0,none,Expected behavioural baseline
evt_002601,user_006,user,2026-06-20 13:46:13,10.21.141.76,"Mumbai, IN",19.076,72.8777,analytics_dashboard,password,success,110,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,328001,HTTPS,normal,0,none,Expected behavioural baseline
evt_002602,user_023,user,2026-06-20 13:52:46,10.103.171.167,"Hyderabad, IN",17.385,78.4867,employee_portal,token,success,8,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,83908,HTTPS,normal,0,none,Expected behavioural baseline
evt_002603,user_004,user,2026-06-20 13:56:53,10.40.55.246,"New York, US",40.7128,-74.006,crm,token,success,78,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,286380,HTTPS,normal,0,none,Expected behavioural baseline
evt_002604,user_038,user,2026-06-20 14:01:24,10.53.171.184,"New York, US",40.7128,-74.006,employee_portal,token,success,23,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,172970,HTTPS,normal,0,none,Expected behavioural baseline
evt_002605,user_023,user,2026-06-20 14:04:09,10.103.171.167,"Hyderabad, IN",17.385,78.4867,employee_portal,token,failure,0,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,56068,HTTPS,normal,0,none,Expected behavioural baseline
evt_002606,svc_052,service_account,2026-06-20 14:26:28,10.202.179.28,"London, UK",51.5072,-0.1276,telemetry_queue,certificate,success,158,token_auth > api_read > api_write > logout,Linux-Server|service-agent,99179,HTTPS,normal,0,none,Expected behavioural baseline
evt_002607,user_032,user,2026-06-20 14:27:39,10.55.221.103,"Tokyo, JP",35.6762,139.65,employee_portal,password,success,140,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,152795,HTTPS,normal,0,none,Expected behavioural baseline
evt_002608,device_064,edge_device,2026-06-20 14:37:06,10.38.6.12,"Hyderabad, IN",17.385,78.4867,device_health,certificate,failure,0,device_connect > telemetry_send > heartbeat,EdgeOS-3.2|HTTPS|device,497180,HTTPS,normal,0,none,Expected behavioural baseline
evt_002609,user_005,user,2026-06-20 14:50:20,10.217.88.155,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,79,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,221955,HTTPS,normal,0,none,Expected behavioural baseline
evt_002610,user_038,user,2026-06-20 14:52:03,10.53.171.184,"New York, US",40.7128,-74.006,crm,token,success,149,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,309529,HTTPS,normal,0,none,Expected behavioural baseline
evt_002611,user_032,user,2026-06-20 15:00:00,10.55.221.103,"Tokyo, JP",35.6762,139.65,finance_share,token,success,158,login > approved_new_access > read_resource > logout,Windows-11|Edge|managed,215775,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion
evt_002612,user_016,user,2026-06-20 15:02:53,10.65.248.142,"Tokyo, JP",35.6762,139.65,email,password,success,176,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,130659,HTTPS,normal,0,none,Expected behavioural baseline
evt_002613,device_062,edge_device,2026-06-20 15:15:00,10.156.167.83,"Singapore, SG",1.3521,103.8198,firmware_status,certificate,success,138,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,351804,HTTPS,normal,0,none,Expected behavioural baseline
evt_002614,svc_050,service_account,2026-06-20 15:28:35,10.227.223.105,"New York, US",40.7128,-74.006,api_gateway,token,success,25,token_auth > api_read > api_write > logout,Linux-Server|service-agent,51905,HTTPS,normal,0,none,Expected behavioural baseline
evt_002615,user_012,user,2026-06-20 15:29:47,10.225.183.81,"Hyderabad, IN",17.385,78.4867,email,token,success,14,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,53824,HTTPS,normal,0,none,Expected behavioural baseline
evt_002616,user_016,user,2026-06-20 15:32:29,10.65.248.142,"Tokyo, JP",35.6762,139.65,email,password,success,9,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,334171,HTTPS,normal,0,none,Expected behavioural baseline
evt_002617,user_026,user,2026-06-20 15:40:22,10.61.71.172,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,81,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,445764,HTTPS,normal,0,none,Expected behavioural baseline
evt_002618,user_026,user,2026-06-20 15:41:02,10.61.71.172,"Mumbai, IN",19.076,72.8777,email,token,success,153,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,171374,HTTPS,normal,0,none,Expected behavioural baseline
evt_002619,svc_050,service_account,2026-06-20 15:48:03,10.227.223.105,"New York, US",40.7128,-74.006,api_gateway,token,success,124,token_auth > api_read > api_write > logout,Linux-Server|service-agent,63694,HTTPS,normal,0,none,Expected behavioural baseline
evt_002620,user_043,user,2026-06-20 15:50:17,10.40.69.73,"Mumbai, IN",19.076,72.8777,employee_portal,password,success,27,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,259528,HTTPS,normal,0,none,Expected behavioural baseline
evt_002621,user_032,user,2026-06-20 15:57:57,10.55.221.103,"Tokyo, JP",35.6762,139.65,analytics_dashboard,token,success,22,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,240659,HTTPS,normal,0,none,Expected behavioural baseline
evt_002622,user_018,user,2026-06-20 16:06:29,10.196.45.130,"London, UK",51.5072,-0.1276,project_share,token,success,61,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,487320,HTTPS,normal,0,none,Expected behavioural baseline
evt_002623,user_032,user,2026-06-20 16:10:23,10.55.221.103,"Tokyo, JP",35.6762,139.65,email,password,success,136,login > open_dashboard > read_resource > logout,Windows-11|Edge|managed,151929,HTTPS,normal,0,none,Expected behavioural baseline
evt_002624,device_059,edge_device,2026-06-20 16:12:43,10.81.169.218,"New York, US",40.7128,-74.006,device_health,certificate,success,25,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,356314,HTTPS,normal,0,none,Expected behavioural baseline
evt_002625,user_043,user,2026-06-20 16:21:51,10.40.69.73,"Mumbai, IN",19.076,72.8777,email,token,success,179,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,208982,HTTPS,normal,0,none,Expected behavioural baseline
evt_002626,device_059,edge_device,2026-06-20 16:37:39,10.81.169.218,"New York, US",40.7128,-74.006,firmware_status,certificate,success,5,device_connect > telemetry_send > heartbeat,IoT-Linux-5.10|MQTT|device,154765,HTTPS,normal,0,none,Expected behavioural baseline
evt_002627,user_037,user,2026-06-20 16:43:13,10.153.10.159,"Hyderabad, IN",17.385,78.4867,project_share,token,success,161,login > open_dashboard > read_resource > logout,macOS-15|Chrome|managed,420279,HTTPS,normal,0,none,Expected behavioural baseline
evt_002628,svc_046,service_account,2026-06-20 16:50:14,10.68.41.190,"Delhi, IN",28.6139,77.209,api_gateway,token,failure,0,token_auth > api_read > api_write > logout,Linux-Server|service-agent,13515,HTTPS,normal,0,none,Expected behavioural baseline
evt_002629,user_037,user,2026-06-20 17:00:00,10.153.10.159,"Hyderabad, IN",17.385,78.4867,hr_records,password,success,22,login > approved_new_access > read_resource > logout,macOS-15|Chrome|managed,385953,HTTPS,normal,0,insider_drift,Benign edge case: gradual approved resource expansion
evt_002630,user_012,user,2026-06-20 17:03:06,10.225.183.81,"Hyderabad, IN",17.385,78.4867,email,password,success,128,login > open_dashboard > read_resource > logout,Windows-11|Chrome|managed,384623,HTTPS,normal,0,none,Expected behavioural baseline
